customer_id,customer_gender,customer_age,customer_tenure_days,rfm_frequency,rfm_recency,rfm_monetary,rfm_max_spend,rfm_unique_cats,rfm_avg_views,rfm_rated_ratio,rfm_device_mode,customer_top_1_cat,customer_top_2_cat,customer_top_3_cat,freq_cat_blouse,freq_cat_dress,freq_cat_jacket,freq_cat_jeans,freq_cat_shirt,freq_cat_shoes,freq_cat_skirt,freq_cat_slacks,freq_cat_suit,freq_cat_t-shirt
CUST_0345,male,47,126,5,46,1244.5819999999999,1418.87,3,6.0,0.4,desktop,jeans,jacket,shoes,0,0,1,3,0,1,0,0,0,0
CUST_0346,female,53,316,6,47,1235.11,1386.41,2,6.0,0.16666666666666666,desktop,jacket,jeans,unknown,0,0,4,2,0,0,0,0,0,0
CUST_0347,male,51,205,12,59,1279.9033333333334,1446.08,3,5.166666666666667,0.08333333333333333,desktop,shoes,jeans,jacket,0,0,3,4,0,5,0,0,0,0
CUST_0348,male,47,130,6,61,1363.55,1500.0,3,5.5,0.5,desktop,jacket,jeans,shoes,0,0,2,2,0,2,0,0,0,0
CUST_0349,male,47,399,11,60,1362.959090909091,1500.0,3,5.181818181818182,0.18181818181818182,desktop,jacket,shoes,jeans,0,0,5,1,0,5,0,0,0,0
CUST_0350,male,53,199,7,173,1269.292857142857,1437.07,2,6.428571428571429,0.14285714285714285,desktop,jeans,shoes,unknown,0,0,0,4,0,3,0,0,0,0
CUST_0351,unknown,48,233,9,64,1246.6866666666667,1406.33,3,6.666666666666667,0.1111111111111111,desktop,jacket,jeans,shoes,0,0,4,4,0,1,0,0,0,0
CUST_0352,female,54,249,6,198,1287.805,1446.99,3,5.666666666666667,0.16666666666666666,mobile,shoes,jacket,jeans,0,0,1,1,0,4,0,0,0,0
CUST_0353,female,49,301,6,61,1285.8716666666667,1418.87,3,3.6666666666666665,0.0,desktop,shoes,jacket,jeans,0,0,2,1,0,3,0,0,0,0
CUST_0354,female,50,230,10,61,1251.8809999999999,1449.44,3,6.0,0.3,desktop,shoes,jacket,jeans,0,0,4,1,0,5,0,0,0,0
CUST_0355,unknown,43,65,12,61,1281.39,1446.99,3,5.166666666666667,0.25,desktop,jacket,shoes,jeans,0,0,6,1,0,5,0,0,0,0
CUST_0356,male,50,224,3,200,1284.9266666666665,1446.99,3,4.0,0.3333333333333333,desktop,jacket,jeans,shoes,0,0,1,1,0,1,0,0,0,0
CUST_0357,female,48,68,13,68,1281.3623076923077,1443.08,3,5.461538461538462,0.23076923076923078,desktop,jeans,jacket,shoes,0,0,3,7,0,3,0,0,0,0
CUST_0358,male,57,307,7,180,1228.7685714285715,1340.91,3,5.428571428571429,0.0,desktop,shoes,jacket,jeans,0,0,1,1,0,5,0,0,0,0
CUST_0359,unknown,46,221,9,63,1345.9266666666667,1500.0,3,5.444444444444445,0.2222222222222222,mobile,shoes,jacket,jeans,0,0,3,1,0,5,0,0,0,0
CUST_0360,female,47,266,6,190,1302.085,1379.94,3,5.166666666666667,0.0,desktop,shoes,jacket,jeans,0,0,2,1,0,3,0,0,0,0
CUST_0361,male,45,261,10,47,1256.8790000000001,1457.47,3,6.6,0.2,desktop,jeans,shoes,jacket,0,0,2,5,0,3,0,0,0,0
CUST_0362,female,48,149,8,33,1257.77125,1457.47,3,5.25,0.25,desktop,jacket,shoes,jeans,0,0,3,2,0,3,0,0,0,0
CUST_0363,female,49,181,3,180,1348.9733333333334,1443.08,2,7.333333333333333,0.0,desktop,jacket,jeans,unknown,0,0,2,1,0,0,0,0,0,0
CUST_0364,female,49,224,7,33,1233.9342857142858,1500.0,3,6.285714285714286,0.14285714285714285,desktop,jacket,shoes,jeans,0,0,3,1,0,3,0,0,0,0
CUST_0365,female,54,58,16,54,1273.455,1500.0,3,5.375,0.3125,desktop,jacket,jeans,shoes,0,0,8,5,0,3,0,0,0,0
CUST_0366,female,45,329,12,67,1256.8233333333335,1457.47,3,6.833333333333333,0.08333333333333333,desktop,jacket,jeans,shoes,0,0,9,2,0,1,0,0,0,0
CUST_0367,female,51,416,5,40,1341.852,1449.44,3,4.4,0.2,desktop,jacket,shoes,jeans,0,0,2,1,0,2,0,0,0,0
CUST_0368,male,48,78,10,43,1311.6399999999999,1437.07,3,5.1,0.5,desktop,jacket,jeans,shoes,0,0,5,3,0,2,0,0,0,0
CUST_0369,female,43,140,8,46,1274.93125,1500.0,3,5.625,0.5,desktop,shoes,jacket,jeans,0,0,3,1,0,4,0,0,0,0
CUST_0370,female,51,201,9,51,1317.97,1449.44,3,5.0,0.0,mobile,jeans,jacket,shoes,0,0,3,4,0,2,0,0,0,0
CUST_0371,female,41,264,5,61,1218.8220000000001,1304.74,3,4.8,0.0,desktop,shoes,jacket,jeans,0,0,1,1,0,3,0,0,0,0
CUST_0372,male,53,348,8,40,1271.87125,1449.44,3,5.5,0.125,desktop,jacket,jeans,shoes,0,0,3,3,0,2,0,0,0,0
CUST_0373,unknown,51,17,8,12,1218.835,1500.0,3,5.375,0.25,desktop,jacket,shoes,jeans,0,0,3,2,0,3,0,0,0,0
CUST_0374,female,47,77,11,41,1262.692727272727,1384.48,3,5.181818181818182,0.09090909090909091,desktop,shoes,jacket,jeans,0,0,3,3,0,5,0,0,0,0
CUST_0375,female,43,413,7,61,1268.7357142857143,1500.0,3,5.857142857142857,0.2857142857142857,desktop,jeans,jacket,shoes,0,0,2,4,0,1,0,0,0,0
CUST_0376,male,40,33,13,33,1271.993846153846,1437.07,3,5.6923076923076925,0.07692307692307693,desktop,jacket,shoes,jeans,0,0,6,2,0,5,0,0,0,0
CUST_0377,unknown,44,266,9,185,1291.601111111111,1415.54,3,5.444444444444445,0.1111111111111111,mobile,shoes,jeans,jacket,0,0,1,2,0,6,0,0,0,0
CUST_0378,unknown,46,645,5,208,1264.6,1446.99,2,5.2,0.0,mobile,shoes,jacket,unknown,0,0,1,0,0,4,0,0,0,0
CUST_0379,male,52,85,10,63,1253.647,1379.94,3,6.8,0.1,desktop,shoes,jacket,jeans,0,0,3,2,0,5,0,0,0,0
CUST_0380,female,51,113,7,56,1244.4599999999998,1415.54,3,4.714285714285714,0.14285714285714285,mobile,jacket,shoes,jeans,0,0,3,1,0,3,0,0,0,0
CUST_0381,male,44,108,6,61,1282.9816666666666,1418.87,3,5.0,0.0,desktop,shoes,jacket,jeans,0,0,1,1,0,4,0,0,0,0
CUST_0382,female,47,437,8,54,1336.6187499999999,1500.0,3,5.625,0.0,mobile,jacket,jeans,shoes,0,0,5,2,0,1,0,0,0,0
CUST_0383,male,56,241,5,40,1341.432,1443.08,3,4.2,0.2,desktop,jacket,jeans,shoes,0,0,3,1,0,1,0,0,0,0
CUST_0384,female,51,155,8,33,1237.91375,1500.0,3,5.125,0.125,desktop,jeans,shoes,jacket,0,0,2,3,0,3,0,0,0,0
CUST_0385,female,46,290,9,180,1256.8188888888888,1446.08,3,4.555555555555555,0.3333333333333333,mobile,jacket,jeans,shoes,0,0,3,3,0,3,0,0,0,0
CUST_0386,male,54,541,5,185,1251.096,1446.99,3,5.0,0.2,desktop,shoes,jacket,jeans,0,0,1,1,0,3,0,0,0,0
CUST_0387,unknown,50,221,7,39,1323.5842857142857,1500.0,3,6.142857142857143,0.2857142857142857,desktop,shoes,jacket,jeans,0,0,2,2,0,3,0,0,0,0
CUST_0388,male,58,226,7,61,1263.0585714285714,1418.87,2,5.428571428571429,0.0,desktop,jacket,jeans,unknown,0,0,5,2,0,0,0,0,0,0
CUST_0389,male,53,265,6,61,1317.6483333333333,1418.87,3,4.5,0.5,mobile,jeans,jacket,shoes,0,0,2,3,0,1,0,0,0,0
CUST_0390,female,53,251,6,197,1300.1783333333333,1446.99,3,6.333333333333333,0.3333333333333333,desktop,jacket,jeans,shoes,0,0,3,2,0,1,0,0,0,0
CUST_0391,male,45,608,6,54,1238.41,1373.21,3,6.666666666666667,0.0,desktop,jeans,shoes,jacket,0,0,1,3,0,2,0,0,0,0
CUST_0392,female,46,297,10,40,1275.019,1446.99,3,5.3,0.2,desktop,shoes,jacket,jeans,0,0,3,2,0,5,0,0,0,0
CUST_0393,male,44,262,9,60,1194.778888888889,1397.64,2,5.555555555555555,0.0,desktop,jacket,jeans,unknown,0,0,5,4,0,0,0,0,0,0
CUST_0394,male,52,246,5,201,1236.854,1326.6,2,5.8,0.0,mobile,shoes,jeans,unknown,0,0,0,1,0,4,0,0,0,0
CUST_0395,unknown,49,366,10,62,1275.508,1449.44,3,4.7,0.0,desktop,shoes,jacket,jeans,0,0,3,3,0,4,0,0,0,0
CUST_0396,female,49,223,9,60,1267.98,1387.13,3,5.666666666666667,0.2222222222222222,desktop,jacket,jeans,shoes,0,0,3,3,0,3,0,0,0,0
CUST_0397,male,54,53,10,53,1300.2779999999998,1446.99,3,5.6,0.1,mobile,jeans,jacket,shoes,0,0,3,4,0,3,0,0,0,0
CUST_0398,female,48,204,7,173,1278.8771428571429,1406.33,3,4.285714285714286,0.0,desktop,jacket,shoes,jeans,0,0,3,1,0,3,0,0,0,0
CUST_0399,female,48,247,8,40,1355.92625,1500.0,3,6.125,0.125,desktop,jacket,jeans,shoes,0,0,5,2,0,1,0,0,0,0
CUST_0400,male,44,222,3,166,1290.8266666666666,1349.11,2,6.666666666666667,0.0,desktop,jacket,jeans,unknown,0,0,2,1,0,0,0,0,0,0
CUST_0401,unknown,37,486,1,11,686.44,686.44,1,3.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0402,female,30,616,2,47,652.995,676.88,2,6.0,0.0,desktop,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0404,female,41,182,2,12,298.065,314.38,2,3.0,0.0,mobile,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0405,male,35,84,1,68,517.94,517.94,1,6.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0406,unknown,39,127,2,58,534.575,736.7,2,2.5,1.0,mobile,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0407,male,45,227,1,30,328.82,328.82,1,7.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0408,unknown,33,167,2,33,297.67,298.85,2,8.5,0.5,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0409,male,38,176,1,12,361.41,361.41,1,3.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0410,female,33,86,3,82,571.68,720.04,2,6.333333333333333,0.3333333333333333,mobile,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0411,unknown,43,216,2,32,407.21500000000003,517.94,2,3.5,0.0,desktop,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0412,male,38,384,5,26,425.49000000000007,676.88,3,5.6,0.2,mobile,shoes,jeans,shirt,0,0,0,1,1,3,0,0,0,0
CUST_0413,male,38,229,3,9,410.5466666666666,475.45,2,6.333333333333333,0.3333333333333333,mobile,shirt,jeans,unknown,0,0,0,1,2,0,0,0,0,0
CUST_0414,unknown,37,259,4,12,386.3025,463.11,2,5.5,0.25,desktop,jeans,shirt,unknown,0,0,0,3,1,0,0,0,0,0
CUST_0415,female,32,58,2,26,308.97,517.94,1,7.5,0.5,mobile,shirt,unknown,unknown,0,0,0,0,2,0,0,0,0,0
CUST_0416,male,40,340,2,19,475.855,656.0,2,5.5,0.0,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0417,unknown,30,96,1,12,384.06,384.06,1,3.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0418,male,40,121,2,47,418.35,736.7,2,3.5,0.0,mobile,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0419,female,35,167,2,33,498.345,680.62,2,4.0,0.0,mobile,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0420,male,40,145,1,6,441.81,441.81,1,7.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0421,male,43,477,1,5,361.41,361.41,1,3.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0422,male,37,242,1,24,728.8,728.8,1,2.0,1.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0423,male,37,193,2,75,614.71,676.88,2,5.5,0.0,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0424,male,36,355,5,19,348.422,552.54,3,4.2,0.0,mobile,shirt,t-shirt,jeans,0,0,0,1,2,0,0,0,0,2
CUST_0425,female,45,71,3,33,408.17,614.42,2,5.333333333333333,0.0,mobile,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0426,male,37,200,3,32,236.95666666666668,314.38,3,6.666666666666667,0.0,desktop,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,0
CUST_0427,female,39,94,2,40,535.24,552.54,2,6.5,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0428,male,39,324,2,26,410.02,720.04,2,6.0,0.5,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0429,male,37,468,1,78,587.33,587.33,1,5.0,1.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0430,male,36,132,1,131,495.98,495.98,1,4.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0431,unknown,38,439,2,110,357.21,614.42,2,5.0,0.5,desktop,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0432,male,43,404,2,47,511.985,587.33,2,6.5,0.5,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0433,male,37,32,3,32,414.02,614.42,1,4.333333333333333,0.0,mobile,shirt,unknown,unknown,0,0,0,0,3,0,0,0,0,0
CUST_0434,male,35,52,3,47,325.85999999999996,543.99,3,6.0,0.3333333333333333,desktop,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0435,female,38,130,1,130,629.11,629.11,1,5.0,0.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0436,male,30,247,5,26,400.088,552.54,2,5.0,0.4,mobile,t-shirt,shoes,unknown,0,0,0,0,0,2,0,0,0,3
CUST_0437,female,39,117,3,2,537.8533333333334,736.7,2,7.333333333333333,0.0,desktop,jeans,shirt,unknown,0,0,0,2,1,0,0,0,0,0
CUST_0438,female,41,61,2,61,313.82,314.38,1,6.0,0.5,mobile,shirt,unknown,unknown,0,0,0,0,2,0,0,0,0,0
CUST_0439,male,33,251,4,21,580.305,720.04,3,3.0,0.5,mobile,jeans,shoes,t-shirt,0,0,0,2,0,1,0,0,0,1
CUST_0440,male,34,201,1,37,100.0,100.0,1,6.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0441,male,38,203,1,180,720.04,720.04,1,4.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0442,male,42,79,2,75,599.28,680.62,1,5.5,0.5,mobile,shirt,unknown,unknown,0,0,0,0,2,0,0,0,0,0
CUST_0443,unknown,40,309,2,61,418.35,736.7,1,5.0,0.0,desktop,shirt,unknown,unknown,0,0,0,0,2,0,0,0,0,0
CUST_0444,male,34,441,1,4,656.0,656.0,1,4.0,0.0,desktop,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0447,male,31,304,2,40,546.38,587.33,2,7.0,0.5,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0448,male,34,133,4,1,461.8625,720.04,2,6.5,0.25,mobile,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,2
CUST_0450,male,36,306,2,5,519.3,676.88,2,6.5,0.0,desktop,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0451,male,40,580,1,33,100.0,100.0,1,4.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0452,male,39,311,1,40,426.81,426.81,1,6.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0453,male,35,379,1,40,736.7,736.7,1,5.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0454,male,34,40,2,40,535.24,552.54,2,6.5,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0455,male,44,436,3,40,348.34999999999997,676.88,2,4.666666666666667,0.0,desktop,shoes,jeans,unknown,0,0,0,1,0,2,0,0,0,0
CUST_0457,male,34,152,3,12,607.91,720.04,2,4.333333333333333,0.3333333333333333,mobile,t-shirt,shoes,unknown,0,0,0,0,0,1,0,0,0,2
CUST_0458,male,40,155,2,54,216.225,332.45,2,4.0,0.0,mobile,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0459,male,40,590,2,61,340.275,384.06,2,6.5,0.0,desktop,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0460,male,38,487,1,12,304.94,304.94,1,9.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0461,male,34,14,1,12,587.33,587.33,1,6.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0462,male,32,145,4,38,469.84,614.42,1,3.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,4,0,0,0,0,0
CUST_0463,unknown,43,126,2,124,462.8,629.11,1,6.5,0.0,mobile,jeans,unknown,unknown,0,0,0,2,0,0,0,0,0,0
CUST_0464,male,42,184,3,26,473.5566666666667,736.7,2,4.0,0.0,mobile,shirt,jeans,unknown,0,0,0,1,2,0,0,0,0,0
CUST_0465,male,39,236,4,18,543.7725,720.04,2,5.0,0.0,mobile,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,2
CUST_0466,female,37,204,1,152,495.98,495.98,1,8.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0467,unknown,37,255,5,27,342.738,513.92,3,5.8,0.2,mobile,shoes,t-shirt,shirt,0,0,0,0,1,2,0,0,0,2
CUST_0468,unknown,40,189,3,26,366.18,517.94,3,6.0,0.0,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0469,male,32,4,3,4,252.63333333333335,361.41,3,5.333333333333333,0.3333333333333333,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0470,male,36,193,2,19,389.95500000000004,483.42,2,7.0,0.0,mobile,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0471,male,33,619,5,49,545.504,720.04,2,4.4,0.4,mobile,t-shirt,jeans,unknown,0,0,0,2,0,0,0,0,0,3
CUST_0472,male,34,175,1,131,720.04,720.04,1,10.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0473,female,35,87,1,15,505.43,505.43,1,6.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0475,male,31,688,1,110,298.85,298.85,1,6.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0476,male,37,212,3,32,547.2766666666666,614.42,2,4.333333333333333,0.6666666666666666,desktop,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0477,male,40,279,5,12,413.392,552.54,2,6.2,0.0,mobile,t-shirt,shirt,unknown,0,0,0,0,1,0,0,0,0,4
CUST_0478,male,37,193,2,12,253.825,332.45,2,5.5,0.5,mobile,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0479,male,36,335,3,54,541.9333333333333,680.62,3,5.666666666666667,0.3333333333333333,mobile,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,0
CUST_0480,male,39,462,1,75,680.62,680.62,1,5.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0481,female,33,47,2,33,586.97,656.0,2,6.5,0.0,mobile,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0483,male,36,188,3,26,391.18333333333334,552.54,2,6.0,0.3333333333333333,mobile,shoes,t-shirt,unknown,0,0,0,0,0,2,0,0,0,1
CUST_0484,male,37,81,3,68,494.34333333333325,614.42,3,4.666666666666667,0.3333333333333333,mobile,shirt,shoes,t-shirt,0,0,0,0,1,1,0,0,0,1
CUST_0486,female,39,38,1,24,728.8,728.8,1,1.0,0.0,desktop,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0487,male,34,413,1,46,587.33,587.33,1,7.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0488,male,38,503,2,93,474.395,680.62,2,8.0,0.5,desktop,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0489,male,41,172,1,19,384.06,384.06,1,2.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0490,male,36,198,2,19,198.03,220.86,1,6.5,0.5,desktop,jeans,unknown,unknown,0,0,0,2,0,0,0,0,0,0
CUST_0492,female,45,444,3,23,449.2366666666667,720.04,2,6.0,0.0,desktop,t-shirt,shoes,unknown,0,0,0,0,0,1,0,0,0,2
CUST_0493,male,37,371,2,194,291.275,314.38,2,8.0,0.0,mobile,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0494,unknown,32,154,2,5,300.71500000000003,304.94,2,7.5,0.0,desktop,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0495,male,33,172,3,33,427.26000000000005,686.44,2,6.666666666666667,0.3333333333333333,mobile,t-shirt,jeans,unknown,0,0,0,1,0,0,0,0,0,2
CUST_0496,male,39,35,3,33,427.43666666666667,587.33,2,5.333333333333333,0.6666666666666666,desktop,t-shirt,jeans,unknown,0,0,0,1,0,0,0,0,0,2
CUST_0498,male,36,584,4,26,482.485,686.44,4,4.5,0.0,mobile,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,1
CUST_0500,male,44,115,2,4,477.865,513.92,1,7.5,0.0,desktop,shirt,unknown,unknown,0,0,0,0,2,0,0,0,0,0
CUST_0501,male,38,190,1,17,426.81,426.81,1,5.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0502,male,30,231,1,19,583.5,583.5,1,5.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0503,male,42,65,2,28,335.59000000000003,495.98,2,5.0,0.0,desktop,jeans,t-shirt,unknown,0,0,0,1,0,0,0,0,0,1
CUST_0504,male,33,171,2,47,520.03,656.0,2,2.5,0.0,mobile,jeans,shoes,unknown,0,0,0,1,0,1,0,0,0,0
CUST_0505,male,45,228,1,18,441.81,441.81,1,7.0,0.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0506,male,40,180,1,25,175.2,175.2,1,5.0,0.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0507,male,32,216,2,15,458.63,475.45,2,5.0,0.5,desktop,jeans,shirt,unknown,0,0,0,1,1,0,0,0,0,0
CUST_0508,male,36,289,3,19,421.6566666666667,656.0,3,5.666666666666667,0.0,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0509,female,39,314,2,79,326.27,552.54,2,6.0,0.5,desktop,shoes,t-shirt,unknown,0,0,0,0,0,1,0,0,0,1
CUST_0510,unknown,35,135,9,26,522.5966666666667,720.04,4,5.0,0.2222222222222222,desktop,shirt,t-shirt,jeans,0,0,0,2,3,1,0,0,0,3
CUST_0511,male,35,320,2,40,636.885,686.44,1,4.0,0.5,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,2
CUST_0512,male,39,171,3,46,499.1966666666667,676.88,3,4.666666666666667,0.0,desktop,jeans,shoes,t-shirt,0,0,0,1,0,1,0,0,0,1
CUST_0513,female,45,102,3,26,649.82,720.04,2,6.666666666666667,0.3333333333333333,mobile,t-shirt,shoes,unknown,0,0,0,0,0,1,0,0,0,2
CUST_0514,male,41,620,1,115,333.59,333.59,1,4.0,0.0,desktop,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0515,male,34,285,3,33,604.9266666666666,686.44,2,5.0,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,2,0,0,0,0,1
CUST_0517,unknown,32,96,1,68,552.54,552.54,1,2.0,0.0,desktop,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0518,male,35,99,1,96,720.04,720.04,1,3.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0519,female,37,14,4,11,386.4575,465.99,3,7.5,0.25,mobile,shirt,jeans,shoes,0,0,0,1,2,1,0,0,0,0
CUST_0520,male,33,181,2,95,633.975,680.62,2,7.5,0.5,mobile,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0521,male,43,56,3,5,451.48,656.0,3,6.0,0.3333333333333333,mobile,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,0
CUST_0522,male,33,94,1,28,100.0,100.0,1,7.0,0.0,mobile,shoes,unknown,unknown,0,0,0,0,0,1,0,0,0,0
CUST_0524,male,40,198,3,19,586.8366666666667,680.62,2,5.0,0.0,mobile,jeans,shirt,unknown,0,0,0,2,1,0,0,0,0,0
CUST_0526,male,34,125,2,54,418.35,736.7,2,8.0,0.0,mobile,shirt,shoes,unknown,0,0,0,0,1,1,0,0,0,0
CUST_0527,male,36,186,3,4,399.49666666666667,517.94,3,4.333333333333333,0.0,mobile,jeans,shirt,shoes,0,0,0,1,1,1,0,0,0,0
CUST_0528,male,38,95,2,95,456.635,614.42,2,3.0,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0529,male,33,317,4,6,508.7625,629.11,3,5.5,0.25,mobile,jeans,shirt,shoes,0,0,0,2,1,1,0,0,0,0
CUST_0530,male,31,130,3,33,488.3,720.04,3,8.333333333333334,0.6666666666666666,mobile,jeans,shirt,t-shirt,0,0,0,1,1,0,0,0,0,1
CUST_0532,male,30,201,5,5,359.264,552.54,3,5.6,0.2,mobile,jeans,shoes,t-shirt,0,0,0,2,0,2,0,0,0,1
CUST_0533,male,31,151,1,62,460.05,460.05,1,8.0,0.0,mobile,t-shirt,unknown,unknown,0,0,0,0,0,0,0,0,0,1
CUST_0534,male,37,29,1,29,680.62,680.62,1,6.0,1.0,mobile,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0535,male,37,278,5,96,504.566,629.11,3,3.6,0.0,mobile,jeans,t-shirt,shirt,0,0,0,2,1,0,0,0,0,2
CUST_0536,male,39,364,1,152,296.49,296.49,1,3.0,1.0,mobile,jeans,unknown,unknown,0,0,0,1,0,0,0,0,0,0
CUST_0537,female,42,302,2,47,555.2,614.42,2,6.0,0.0,desktop,shirt,t-shirt,unknown,0,0,0,0,1,0,0,0,0,1
CUST_0538,male,39,513,1,82,313.26,313.26,1,1.0,0.0,desktop,shirt,unknown,unknown,0,0,0,0,1,0,0,0,0,0
CUST_0539,male,41,164,4,36,481.615,656.0,3,5.25,0.0,desktop,jeans,shirt,t-shirt,0,0,0,2,1,0,0,0,0,1
CUST_0540,female,37,285,3,24,320.2733333333333,423.89,2,4.666666666666667,0.0,mobile,jeans,shoes,unknown,0,0,0,2,0,1,0,0,0,0
