purchase_id,customer_id,customer_date_of_birth,customer_gender,customer_signup_date,item_id,item_title,item_category,item_price,item_img_filename,item_avg_rating,item_num_ratings,item_release_date,purchase_timestamp,customer_item_views,purchase_item_rating,purchase_device,label
2809,CUST_0694,20/09/1959,female,09/12/2025,ITEM_0673,Elegant Blouse That Stands Out,blouse,1840.33,ITEM_0673.png,3.73,7,17/01/2026,05/02/2026,7,,mobile,1
2810,CUST_0688,15/07/1957,female,09/08/2025,ITEM_0637,Casual Slacks That Stands Out,slacks,1934.09,ITEM_0637.png,3.26,8,25/01/2026,05/02/2026,1,,desktop,1
2811,CUST_0738,14/08/1964,,22/01/2026,ITEM_0696,Modern Suit That Stands Out,suit,2571.97,ITEM_0696.png,4.05,13,07/12/2025,05/02/2026,4,4.5,desktop,1
2812,CUST_0663,07/09/1959,female,15/11/2025,ITEM_0696,Modern Suit That Stands Out,suit,2571.97,ITEM_0696.png,4.05,13,07/12/2025,05/02/2026,6,5,desktop,1
2813,CUST_0730,19/03/1961,female,05/09/2025,ITEM_0653,Casual Suit That Stands Out,suit,1818.3,ITEM_0653.png,3.42,16,08/12/2025,05/02/2026,4,4.5,desktop,1
2814,CUST_0793,03/12/1960,male,07/04/2025,ITEM_0743,Classic Slacks Must Have,slacks,2916.36,ITEM_0743.png,2.59,6,27/01/2026,05/02/2026,8,,desktop,1
2815,CUST_0072,25/03/2004,female,01/12/2025,ITEM_0140,Exclusive Stylish Dress Collection,dress,1218.25,ITEM_0140.png,4.26,11,07/12/2025,05/02/2026,3,,mobile,1
2816,CUST_0700,31/01/1958,male,26/08/2025,ITEM_0670,Step Up Your Style With Elegant Slacks,slacks,2263.78,ITEM_0670.png,3.13,7,01/02/2026,05/02/2026,6,,desktop,1
2817,CUST_0527,16/09/1989,male,09/11/2025,ITEM_0427,Exclusive Casual Shirt Collection,shirt,517.94,ITEM_0427.png,3.07,7,09/12/2025,05/02/2026,6,,mobile,1
2818,CUST_0591,31/05/1984,male,14/02/2025,ITEM_0566,Casual Shoes Must Have,shoes,100,ITEM_0566.png,3.68,15,13/12/2025,05/02/2026,6,,mobile,1
2819,CUST_0009,29/01/2000,female,29/08/2025,ITEM_0025,Exclusive Elegant Blouse Collection,blouse,1270.81,ITEM_0025.png,3.41,6,12/01/2026,05/02/2026,9,,mobile,1
2820,CUST_0649,17/12/1961,female,23/07/2025,ITEM_0788,Exclusive Casual Suit Collection,suit,1906.75,ITEM_0788.png,3.07,13,13/01/2026,06/02/2026,7,,desktop,1
2821,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0793,The Modern Suit You Need,suit,2062.96,ITEM_0793.png,3.63,13,05/01/2026,06/02/2026,2,,desktop,1
2822,CUST_0770,27/08/1960,male,23/09/2025,ITEM_0730,Casual Blouse For Every Occasion,blouse,2157.09,ITEM_0730.png,3.14,17,30/12/2025,06/02/2026,7,,desktop,1
2823,CUST_0652,29/11/1966,male,18/10/2025,ITEM_0783,Step Up Your Style With Premium Slacks,slacks,2106.62,ITEM_0783.png,3.1,7,04/01/2026,06/02/2026,5,,mobile,1
2824,CUST_0122,24/08/2003,,01/12/2025,ITEM_0170,The Premium Skirt You Need,skirt,1454.15,ITEM_0170.png,3.38,6,18/12/2025,06/02/2026,4,,mobile,1
2825,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,06/02/2026,7,,mobile,1
2826,CUST_0716,11/01/1963,,28/01/2026,ITEM_0637,Casual Slacks That Stands Out,slacks,1934.09,ITEM_0637.png,3.26,8,25/01/2026,06/02/2026,7,,desktop,1
2827,CUST_0731,20/06/1953,male,04/11/2025,ITEM_0653,Casual Suit That Stands Out,suit,1818.3,ITEM_0653.png,3.42,16,08/12/2025,06/02/2026,7,4,desktop,1
2828,CUST_0643,18/11/1959,male,03/11/2025,ITEM_0743,Classic Slacks Must Have,slacks,2916.36,ITEM_0743.png,2.59,6,27/01/2026,06/02/2026,6,,desktop,1
2829,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0762,Step Up Your Style With Elegant Shoes,shoes,1775.89,ITEM_0762.png,3.56,7,31/12/2025,06/02/2026,4,,desktop,1
2830,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0692,Modern Shoes That Stands Out,shoes,2062.71,ITEM_0692.png,3.45,21,14/04/2025,06/02/2026,2,,desktop,1
2831,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0680,Modern Shoes That Stands Out,shoes,1500,ITEM_0680.png,3.94,13,31/10/2025,06/02/2026,6,,mobile,1
2832,CUST_0685,25/08/1957,female,26/01/2026,ITEM_0670,Step Up Your Style With Elegant Slacks,slacks,2263.78,ITEM_0670.png,3.13,7,01/02/2026,06/02/2026,1,5,desktop,1
2833,CUST_0790,22/12/1969,male,23/09/2025,ITEM_0697,Step Up Your Style With Casual Suit,suit,2058.59,ITEM_0697.png,2.94,5,06/02/2026,06/02/2026,3,,desktop,1
2834,CUST_0661,17/12/1962,female,02/01/2026,ITEM_0697,Step Up Your Style With Casual Suit,suit,2058.59,ITEM_0697.png,2.94,5,06/02/2026,06/02/2026,6,,desktop,1
2835,CUST_0042,18/04/2002,,12/09/2024,ITEM_0180,Exclusive Dress For Every Occasion,dress,1192.85,ITEM_0180.png,3.76,12,31/12/2025,06/02/2026,3,,mobile,1
2836,CUST_0015,27/09/2004,,09/01/2026,ITEM_0027,Step Up Your Style With Premium Dress,dress,1232.3,ITEM_0027.png,2.75,5,14/01/2026,06/02/2026,4,,mobile,1
2837,CUST_0180,18/10/2007,,02/01/2026,ITEM_0117,The Exclusive Blouse You Need,blouse,1196.15,ITEM_0117.png,3.08,15,13/12/2025,06/02/2026,4,,mobile,1
2838,CUST_0709,16/04/1958,,14/09/2025,ITEM_0612,Premium Shoes That Stands Out,shoes,2272.29,ITEM_0612.png,3.86,5,19/12/2025,06/02/2026,10,,desktop,1
2839,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0799,The Modern Shoes You Need,shoes,2312.6,ITEM_0799.png,3.53,16,21/12/2025,06/02/2026,8,,desktop,1
2840,CUST_0644,25/12/1963,female,23/07/2025,ITEM_0670,Step Up Your Style With Elegant Slacks,slacks,2263.78,ITEM_0670.png,3.13,7,01/02/2026,06/02/2026,4,,desktop,1
2841,CUST_0114,03/09/2000,female,27/05/2025,ITEM_0124,Exclusive Modern Blouse Collection,blouse,1340.52,ITEM_0124.png,3.93,10,04/01/2026,06/02/2026,11,,mobile,1
2842,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0775,Premium Blouse That Stands Out,blouse,2565.69,ITEM_0775.png,3.4,15,03/12/2025,06/02/2026,4,,desktop,1
2843,CUST_0093,05/06/2005,,03/07/2025,ITEM_0029,The Exclusive Dress You Need,dress,1500,ITEM_0029.png,3.91,7,10/01/2026,06/02/2026,3,,mobile,1
2844,CUST_0046,21/11/2000,female,11/11/2025,ITEM_0039,Elegant Dress That Stands Out,dress,1485.13,ITEM_0039.png,3.25,17,12/01/2026,06/02/2026,7,4.5,mobile,1
2845,CUST_0118,09/07/2003,female,27/06/2025,ITEM_0155,Elegant Skirt That Stands Out,skirt,1185.33,ITEM_0155.png,2.58,6,02/01/2026,06/02/2026,6,,mobile,1
2846,CUST_0137,03/08/2001,,12/09/2025,ITEM_0130,The Stylish Dress You Need,dress,1260.66,ITEM_0130.png,2.9,9,24/01/2026,06/02/2026,7,,mobile,1
2847,CUST_0111,25/10/1998,male,14/10/2025,ITEM_0024,Modern Skirt That Stands Out,skirt,1370.82,ITEM_0024.png,3.38,7,26/01/2026,06/02/2026,5,,mobile,1
2848,CUST_0134,27/04/2002,female,20/06/2025,ITEM_0094,Step Up Your Style With Stylish Dress,dress,1447.81,ITEM_0094.png,3.41,13,08/01/2026,06/02/2026,7,4.5,mobile,1
2849,CUST_0199,18/02/1999,female,02/04/2025,ITEM_0029,The Exclusive Dress You Need,dress,1500,ITEM_0029.png,3.91,7,10/01/2026,06/02/2026,9,,mobile,1
2850,CUST_0027,26/03/2007,female,17/03/2025,ITEM_0140,Exclusive Stylish Dress Collection,dress,1218.25,ITEM_0140.png,4.26,11,07/12/2025,06/02/2026,6,,mobile,1
2851,CUST_0083,27/01/2003,female,30/01/2026,ITEM_0118,Exclusive Dress That Stands Out,dress,1319.54,ITEM_0118.png,4.18,8,29/01/2026,06/02/2026,6,,mobile,1
2852,CUST_0413,02/07/1987,male,27/09/2025,ITEM_0422,Step Up Your Style With Lightweight Shirt,shirt,314.38,ITEM_0422.png,3.42,13,04/08/2025,06/02/2026,5,,mobile,1
2853,CUST_0227,01/09/2005,,13/07/2025,ITEM_0039,Elegant Dress That Stands Out,dress,1485.13,ITEM_0039.png,3.25,17,12/01/2026,06/02/2026,4,,desktop,1
2854,CUST_0057,14/05/1997,female,25/08/2025,ITEM_0024,Modern Skirt That Stands Out,skirt,1370.82,ITEM_0024.png,3.38,7,26/01/2026,06/02/2026,4,,desktop,1
2855,CUST_0110,14/12/2005,,20/09/2025,ITEM_0172,Exclusive Premium Dress Collection,dress,1112.09,ITEM_0172.png,3.75,8,27/01/2026,06/02/2026,7,,mobile,1
2856,CUST_0203,04/02/2007,,02/06/2025,ITEM_0039,Elegant Dress That Stands Out,dress,1485.13,ITEM_0039.png,3.25,17,12/01/2026,06/02/2026,8,,mobile,1
2857,CUST_0072,25/03/2004,female,01/12/2025,ITEM_0180,Exclusive Dress For Every Occasion,dress,1192.85,ITEM_0180.png,3.76,12,31/12/2025,06/02/2026,6,,mobile,1
2858,CUST_0021,11/10/2004,female,11/01/2026,ITEM_0174,Exclusive Premium Dress Collection,dress,1222.38,ITEM_0174.png,4.21,10,21/12/2025,06/02/2026,1,5,mobile,1
2859,CUST_0004,11/02/2001,female,25/03/2025,ITEM_0185,Step Up Your Style With Exclusive Dress,dress,1279.77,ITEM_0185.png,3.88,12,16/11/2025,06/02/2026,3,4.5,mobile,1
2860,CUST_0718,22/04/1966,male,01/07/2025,ITEM_0743,Classic Slacks Must Have,slacks,2916.36,ITEM_0743.png,2.59,6,27/01/2026,06/02/2026,4,,desktop,1
2861,CUST_0117,28/12/2004,female,01/11/2025,ITEM_0168,Exclusive Blouse That Stands Out,blouse,1239.9,ITEM_0168.png,3.96,10,03/01/2026,06/02/2026,3,,desktop,1
2862,CUST_0104,18/08/2003,,20/07/2025,ITEM_0052,The Modern Blouse You Need,blouse,1160.33,ITEM_0052.png,3.25,13,19/11/2025,06/02/2026,4,,desktop,1
2863,CUST_0066,02/09/1998,female,16/03/2025,ITEM_0029,The Exclusive Dress You Need,dress,1500,ITEM_0029.png,3.91,7,10/01/2026,06/02/2026,5,,mobile,1
2864,CUST_0043,08/04/2001,,06/01/2026,ITEM_0065,Modern Dress That Stands Out,dress,1232.33,ITEM_0065.png,3.27,15,26/01/2026,06/02/2026,3,,mobile,1
2865,CUST_0234,02/07/2007,,31/01/2026,ITEM_0002,The Premium Skirt You Need,skirt,1109.22,ITEM_0002.png,2.76,7,05/02/2026,06/02/2026,5,,desktop,1
2866,CUST_0091,08/09/1997,female,30/10/2025,ITEM_0168,Exclusive Blouse That Stands Out,blouse,1239.9,ITEM_0168.png,3.96,10,03/01/2026,06/02/2026,4,,mobile,1
2867,CUST_0768,11/05/1955,,10/05/2025,ITEM_0720,Exclusive Elegant Slacks Collection,slacks,1965.81,ITEM_0720.png,3.45,7,05/02/2026,06/02/2026,4,,desktop,1
2868,CUST_0151,24/08/2001,,07/02/2026,ITEM_0044,The Exclusive Dress You Need,dress,1314.16,ITEM_0044.png,3.51,12,04/10/2025,07/02/2026,2,,mobile,1
2869,CUST_0151,24/08/2001,,07/02/2026,ITEM_0138,Exclusive Skirt Must Have,skirt,1093.55,ITEM_0138.png,3.67,17,10/10/2025,07/02/2026,3,,mobile,1
2870,CUST_0529,30/04/1993,male,01/07/2025,ITEM_0569,Casual Shoes That Stands Out,shoes,316.07,ITEM_0569.png,3.04,11,16/12/2025,07/02/2026,4,5,mobile,1
2871,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0388,Elegant Shoes That Stands Out,shoes,1120.66,ITEM_0388.png,3.22,18,13/10/2025,07/02/2026,7,,desktop,1
2872,CUST_0551,27/08/1991,male,17/11/2025,ITEM_0578,Exclusive Casual Shoes Collection,shoes,100,ITEM_0578.png,4.05,14,30/12/2025,07/02/2026,3,,mobile,1
2873,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0359,Exclusive Modern Jacket Collection,jacket,1230.63,ITEM_0359.png,3.26,12,15/10/2025,07/02/2026,3,,desktop,1
2874,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,07/02/2026,6,,desktop,1
2875,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0273,Exclusive Modern Jeans Collection,jeans,1437.07,ITEM_0273.png,3.69,9,27/09/2025,07/02/2026,3,,mobile,1
2876,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0341,Step Up Your Style With Classic Shoes,shoes,1289.17,ITEM_0341.png,3.36,18,15/04/2025,07/02/2026,5,,mobile,1
2877,CUST_0234,02/07/2007,,31/01/2026,ITEM_0065,Modern Dress That Stands Out,dress,1232.33,ITEM_0065.png,3.27,15,26/01/2026,07/02/2026,6,,mobile,1
2878,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0373,The Stylish Jeans You Need,jeans,1313.9,ITEM_0373.png,3.46,10,25/10/2025,07/02/2026,6,,mobile,1
2879,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0394,Elegant Jacket For Every Occasion,jacket,1297.88,ITEM_0394.png,3.87,8,24/10/2025,07/02/2026,6,,mobile,1
2880,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0295,Premium Jacket That Stands Out,jacket,1329.55,ITEM_0295.png,3.14,21,12/03/2025,07/02/2026,4,,desktop,1
2881,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0224,Premium Jeans For Every Occasion,jeans,1349.11,ITEM_0224.png,3.53,9,25/10/2025,07/02/2026,7,3,mobile,1
2882,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0273,Exclusive Modern Jeans Collection,jeans,1437.07,ITEM_0273.png,3.69,9,27/09/2025,07/02/2026,3,,desktop,1
2883,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0285,Step Up Your Style With Classic Jeans,jeans,1032.04,ITEM_0285.png,3.57,27,08/03/2025,07/02/2026,8,3.5,mobile,1
2884,CUST_0306,13/12/1975,female,03/02/2026,ITEM_0314,The Casual Shoes You Need,shoes,1326.6,ITEM_0314.png,3.34,16,15/10/2025,07/02/2026,4,4.5,mobile,1
2885,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0260,Modern Shoes That Stands Out,shoes,1257.95,ITEM_0260.png,3.44,19,21/03/2025,07/02/2026,5,,desktop,1
2886,CUST_0151,24/08/2001,,07/02/2026,ITEM_0143,The Elegant Dress You Need,dress,1230.36,ITEM_0143.png,3.17,7,10/01/2026,07/02/2026,12,,mobile,1
2887,CUST_0151,24/08/2001,,07/02/2026,ITEM_0066,Exclusive Elegant Dress Collection,dress,1333.37,ITEM_0066.png,3.38,13,31/08/2025,07/02/2026,2,,mobile,1
2888,CUST_0151,24/08/2001,,07/02/2026,ITEM_0061,Modern Skirt Must Have,skirt,1211.16,ITEM_0061.png,3.77,24,29/04/2025,07/02/2026,10,,mobile,1
2889,CUST_0035,27/04/2004,,15/05/2025,ITEM_0094,Step Up Your Style With Stylish Dress,dress,1447.81,ITEM_0094.png,3.41,13,08/01/2026,07/02/2026,8,,mobile,1
2890,CUST_0513,17/11/1980,female,01/02/2026,ITEM_0439,Exclusive Casual T-Shirt Collection,t-shirt,552.54,ITEM_0439.png,3.77,10,03/01/2026,07/02/2026,10,3.5,mobile,1
2891,CUST_0026,04/06/2000,male,20/12/2025,ITEM_0177,Exclusive Skirt That Stands Out,skirt,1153.01,ITEM_0177.png,3.43,10,14/12/2025,07/02/2026,4,,mobile,1
2892,CUST_0518,16/11/1990,male,04/02/2026,ITEM_0490,Step Up Your Style With Casual T-Shirt,t-shirt,720.04,ITEM_0490.png,3.35,13,10/08/2025,07/02/2026,3,,mobile,1
2893,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0362,Exclusive Modern Jacket Collection,jacket,1078.7,ITEM_0362.png,3.11,15,22/10/2025,07/02/2026,3,,desktop,1
2894,CUST_0465,10/04/1987,male,20/09/2025,ITEM_0422,Step Up Your Style With Lightweight Shirt,shirt,314.38,ITEM_0422.png,3.42,13,04/08/2025,07/02/2026,6,,desktop,1
2895,CUST_0151,24/08/2001,,07/02/2026,ITEM_0053,The Premium Skirt You Need,skirt,1273.88,ITEM_0053.png,3.26,24,07/06/2025,07/02/2026,5,3.5,mobile,1
2896,CUST_0509,19/01/1987,female,04/07/2025,ITEM_0439,Exclusive Casual T-Shirt Collection,t-shirt,552.54,ITEM_0439.png,3.77,10,03/01/2026,07/02/2026,7,,desktop,1
2897,CUST_0042,18/04/2002,,12/09/2024,ITEM_0099,Step Up Your Style With Exclusive Skirt,skirt,1284.79,ITEM_0099.png,3.54,13,07/02/2026,07/02/2026,8,,mobile,1
2898,CUST_0624,19/09/1985,male,09/10/2025,ITEM_0427,Exclusive Casual Shirt Collection,shirt,517.94,ITEM_0427.png,3.07,7,09/12/2025,07/02/2026,3,,desktop,1
2899,CUST_0151,24/08/2001,,07/02/2026,ITEM_0094,Step Up Your Style With Stylish Dress,dress,1447.81,ITEM_0094.png,3.41,13,08/01/2026,07/02/2026,6,5,mobile,1
2900,CUST_0301,20/11/1974,female,03/02/2026,ITEM_0381,Premium Shoes Must Have,shoes,1080.65,ITEM_0381.png,3.81,25,27/03/2025,07/02/2026,3,,desktop,1
2901,CUST_0112,05/02/2002,female,22/12/2025,ITEM_0071,Step Up Your Style With Elegant Dress,dress,1304.83,ITEM_0071.png,3.74,9,06/02/2026,07/02/2026,3,5,mobile,1
2902,CUST_0151,24/08/2001,,07/02/2026,ITEM_0027,Step Up Your Style With Premium Dress,dress,1232.3,ITEM_0027.png,2.75,5,14/01/2026,07/02/2026,3,,desktop,1
2903,CUST_0151,24/08/2001,,07/02/2026,ITEM_0177,Exclusive Skirt That Stands Out,skirt,1153.01,ITEM_0177.png,3.43,10,14/12/2025,07/02/2026,4,,mobile,1
2904,CUST_0535,13/12/1988,male,09/08/2025,ITEM_0512,Lightweight Shirt That Stands Out,shirt,513.92,ITEM_0512.png,3.41,18,13/11/2025,07/02/2026,4,,mobile,1
2905,CUST_0151,24/08/2001,,07/02/2026,ITEM_0067,Modern Blouse That Stands Out,blouse,1213.93,ITEM_0067.png,3.3,10,28/09/2025,07/02/2026,1,,desktop,1
2906,CUST_0566,30/10/1986,male,04/09/2025,ITEM_0600,Lightweight Shirt That Stands Out,shirt,614.42,ITEM_0600.png,3.19,16,17/09/2025,07/02/2026,5,5,desktop,1
2907,CUST_0151,24/08/2001,,07/02/2026,ITEM_0198,Elegant Blouse Must Have,blouse,1367.76,ITEM_0198.png,3.33,15,01/12/2025,07/02/2026,4,5,mobile,1
2908,CUST_0564,23/07/1982,male,16/07/2024,ITEM_0569,Casual Shoes That Stands Out,shoes,316.07,ITEM_0569.png,3.04,11,16/12/2025,07/02/2026,4,,desktop,1
2909,CUST_0105,25/10/2000,female,17/01/2026,ITEM_0138,Exclusive Skirt Must Have,skirt,1093.55,ITEM_0138.png,3.67,17,10/10/2025,07/02/2026,4,,mobile,1
2910,CUST_0684,15/01/1963,male,20/11/2025,ITEM_0643,Step Up Your Style With Modern Shoes,shoes,2713.88,ITEM_0643.png,3.29,6,11/01/2026,08/02/2026,5,,desktop,1
2911,CUST_0078,01/09/1999,female,06/11/2025,ITEM_0002,The Premium Skirt You Need,skirt,1109.22,ITEM_0002.png,2.76,7,05/02/2026,08/02/2026,7,,mobile,1
2912,CUST_0185,24/10/2003,male,26/01/2026,ITEM_0130,The Stylish Dress You Need,dress,1260.66,ITEM_0130.png,2.9,9,24/01/2026,08/02/2026,8,,desktop,1
2913,CUST_0227,01/09/2005,,13/07/2025,ITEM_0108,Stylish Dress That Stands Out,dress,1205.25,ITEM_0108.png,3.45,6,08/02/2026,08/02/2026,10,,desktop,1
2914,CUST_0094,03/05/1996,female,07/02/2025,ITEM_0192,The Exclusive Skirt You Need,skirt,1091.34,ITEM_0192.png,2.9,11,17/10/2025,08/02/2026,6,,mobile,1
2915,CUST_0162,04/04/1999,,29/08/2025,ITEM_0094,Step Up Your Style With Stylish Dress,dress,1447.81,ITEM_0094.png,3.41,13,08/01/2026,08/02/2026,10,,mobile,1
2916,CUST_0528,13/04/1988,male,08/02/2026,ITEM_0600,Lightweight Shirt That Stands Out,shirt,614.42,ITEM_0600.png,3.19,16,17/09/2025,08/02/2026,2,,desktop,1
2917,CUST_0432,29/04/1983,male,05/04/2025,ITEM_0436,Lightweight T-Shirt That Stands Out,t-shirt,587.33,ITEM_0436.png,3.43,5,11/12/2025,08/02/2026,7,,mobile,1
2918,CUST_0520,28/06/1992,male,14/11/2025,ITEM_0436,Lightweight T-Shirt That Stands Out,t-shirt,587.33,ITEM_0436.png,3.43,5,11/12/2025,08/02/2026,8,,mobile,1
2919,CUST_0528,13/04/1988,male,08/02/2026,ITEM_0432,Durable T-Shirt Must Have,t-shirt,298.85,ITEM_0432.png,3.31,12,27/11/2025,08/02/2026,4,,mobile,1
2920,CUST_0678,06/10/1959,female,31/10/2025,ITEM_0663,Stylish Slacks That Stands Out,slacks,2494.73,ITEM_0663.png,3.02,8,17/12/2025,09/02/2026,8,4,desktop,1
2921,CUST_0289,21/04/1969,,09/02/2026,ITEM_0321,Casual Jacket Must Have,jacket,1415.54,ITEM_0321.png,3.21,34,12/04/2025,09/02/2026,5,4,mobile,1
2922,CUST_0707,27/11/1957,female,14/09/2025,ITEM_0732,Casual Suit Must Have,suit,2398.01,ITEM_0732.png,3.46,9,14/01/2026,09/02/2026,7,,desktop,1
2923,CUST_0651,26/10/1956,female,06/02/2026,ITEM_0720,Exclusive Elegant Slacks Collection,slacks,1965.81,ITEM_0720.png,3.45,7,05/02/2026,09/02/2026,8,4.5,desktop,1
2924,CUST_0289,21/04/1969,,09/02/2026,ITEM_0209,Classic Shoes Must Have,shoes,1446.99,ITEM_0209.png,3.77,17,01/09/2025,09/02/2026,3,,desktop,1
2925,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0669,Step Up Your Style With Stylish Suit,suit,2573.69,ITEM_0669.png,3.68,13,03/10/2025,09/02/2026,4,,desktop,1
2926,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0609,Step Up Your Style With Classic Suit,suit,2484.72,ITEM_0609.png,3.71,31,18/06/2025,09/02/2026,5,5,desktop,1
2927,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0636,The Premium Blouse You Need,blouse,2242.97,ITEM_0636.png,3.76,10,12/06/2025,09/02/2026,2,,desktop,1
2928,CUST_0705,25/05/1958,male,04/10/2025,ITEM_0732,Casual Suit Must Have,suit,2398.01,ITEM_0732.png,3.46,9,14/01/2026,09/02/2026,3,,desktop,1
2929,CUST_0289,21/04/1969,,09/02/2026,ITEM_0335,Casual Jacket That Stands Out,jacket,1500,ITEM_0335.png,3.75,24,07/04/2025,09/02/2026,5,4.5,desktop,1
2930,CUST_0774,25/06/1967,female,27/12/2025,ITEM_0766,Exclusive Elegant Suit Collection,suit,1855.98,ITEM_0766.png,3.78,4,01/02/2026,09/02/2026,3,,desktop,1
2931,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0757,Exclusive Casual Slacks Collection,slacks,1669.23,ITEM_0757.png,3.43,9,25/09/2025,09/02/2026,8,,desktop,1
2932,CUST_0675,13/06/1958,female,07/07/2025,ITEM_0697,Step Up Your Style With Casual Suit,suit,2058.59,ITEM_0697.png,2.94,5,06/02/2026,09/02/2026,7,,desktop,1
2933,CUST_0654,05/04/1963,female,14/05/2025,ITEM_0732,Casual Suit Must Have,suit,2398.01,ITEM_0732.png,3.46,9,14/01/2026,09/02/2026,11,,desktop,1
2934,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0709,Elegant Blouse For Every Occasion,blouse,2035.73,ITEM_0709.png,3.75,12,21/07/2025,09/02/2026,7,3.5,desktop,1
2935,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0713,Exclusive Casual Blouse Collection,blouse,2013.9,ITEM_0713.png,3.61,27,28/07/2025,09/02/2026,3,,desktop,1
2936,CUST_0701,26/02/1960,male,05/12/2025,ITEM_0730,Casual Blouse For Every Occasion,blouse,2157.09,ITEM_0730.png,3.14,17,30/12/2025,09/02/2026,6,,desktop,1
2937,CUST_0289,21/04/1969,,09/02/2026,ITEM_0352,Classic Jeans Must Have,jeans,1275.4,ITEM_0352.png,3.66,24,04/03/2025,09/02/2026,7,,desktop,1
2938,CUST_0743,26/10/1962,male,19/07/2025,ITEM_0788,Exclusive Casual Suit Collection,suit,1906.75,ITEM_0788.png,3.07,13,13/01/2026,09/02/2026,11,,desktop,1
2939,CUST_0703,30/05/1957,female,12/09/2025,ITEM_0638,The Stylish Suit You Need,suit,2406.16,ITEM_0638.png,4.01,7,27/01/2026,09/02/2026,10,,desktop,1
2940,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0627,Elegant Suit For Every Occasion,suit,1500,ITEM_0627.png,3.38,20,04/12/2025,09/02/2026,5,,desktop,1
2941,CUST_0632,30/12/1992,,10/02/2025,ITEM_0439,Exclusive Casual T-Shirt Collection,t-shirt,552.54,ITEM_0439.png,3.77,10,03/01/2026,09/02/2026,4,,mobile,1
2942,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0648,Step Up Your Style With Casual Shoes,shoes,2025.3,ITEM_0648.png,3.69,12,29/12/2025,09/02/2026,10,5,desktop,1
2943,CUST_0774,25/06/1967,female,27/12/2025,ITEM_0695,Step Up Your Style With Premium Suit,suit,2881.61,ITEM_0695.png,2.85,5,08/02/2026,09/02/2026,3,,desktop,1
2944,CUST_0172,15/07/2000,female,18/01/2025,ITEM_0024,Modern Skirt That Stands Out,skirt,1370.82,ITEM_0024.png,3.38,7,26/01/2026,09/02/2026,5,4,mobile,1
2945,CUST_0749,21/03/1962,male,09/02/2026,ITEM_0680,Modern Shoes That Stands Out,shoes,1500,ITEM_0680.png,3.94,13,31/10/2025,09/02/2026,3,,desktop,1
2946,CUST_0681,24/07/1966,female,25/03/2025,ITEM_0720,Exclusive Elegant Slacks Collection,slacks,1965.81,ITEM_0720.png,3.45,7,05/02/2026,09/02/2026,5,,desktop,1
2947,CUST_0128,14/07/2006,female,15/04/2025,ITEM_0124,Exclusive Modern Blouse Collection,blouse,1340.52,ITEM_0124.png,3.93,10,04/01/2026,09/02/2026,4,,mobile,1
2948,CUST_0075,14/10/1996,female,01/07/2025,ITEM_0130,The Stylish Dress You Need,dress,1260.66,ITEM_0130.png,2.9,9,24/01/2026,09/02/2026,10,5,mobile,1
2949,CUST_0753,06/11/1954,male,03/09/2025,ITEM_0697,Step Up Your Style With Casual Suit,suit,2058.59,ITEM_0697.png,2.94,5,06/02/2026,10/02/2026,7,5,desktop,1
2950,CUST_0686,06/02/1951,male,02/01/2026,ITEM_0743,Classic Slacks Must Have,slacks,2916.36,ITEM_0743.png,2.59,6,27/01/2026,10/02/2026,9,,desktop,1
2951,CUST_0708,23/01/1951,male,18/01/2025,ITEM_0605,Exclusive Stylish Slacks Collection,slacks,2664.28,ITEM_0605.png,3.48,14,10/02/2026,10/02/2026,5,,desktop,1
2952,CUST_0798,11/11/1963,female,05/11/2025,ITEM_0637,Casual Slacks That Stands Out,slacks,1934.09,ITEM_0637.png,3.26,8,25/01/2026,10/02/2026,5,,desktop,1
